node_1|node_2|edge|chunk_id
Sayyids|Tribal chiefs|The Sayyids and other religious personages were humiliated, while tribal chiefs were either in jail or exile.|b8dbff4900a2c61118274befaceea258
Islam|Regime|The regime denigrated Islam whenever it felt safe to do so.|926256b8939f265e6eeb894f5a372cee
Women|Veil|A statute gave formal equality to women, and the veil practically disappeared.|a70a9c1e4ce68dc14d89e8bcc14594a1
Authority|Subjectivity|The destruction of religious authority gave rise to extreme subjectivity.|d7caafd4009e4428536da6aabf83af07
Religion|Public life|The theme of religion's role in public life is central to the discourse of modernity.|68a8eb9fd344669df86a6d64e68f9abd
New Yemen|Marxism|Al-Mashhūr described his experience as 'the red circle of Marxism'.|69c3058433d09300dd1e21f054f06f34
Escape|KSA|Al-Mashhūr recorded the details of his secret escape to KSA via North Yemen.|95eb13b52b4b03adf9c4fc0be8fe01af
Old social order|Party leaders|The power exercised by officials depended upon position in the party rather than birth.|18d3236ea249f3174020ec37f886e939
Sayyids|Tribal chiefs|The Sayyids and other religious personages were humiliated, while tribal chiefs were either in jail or exile.|b8dbff4900a2c61118274befaceea258
Islam|Regime|The regime denigrated Islam whenever it felt safe to do so.|926256b8939f265e6eeb894f5a372cee
Women|Veil|A statute gave formal equality to women, and the veil practically disappeared.|a70a9c1e4ce68dc14d89e8bcc14594a1
Authority|Subjectivity|The destruction of religious authority gave rise to extreme subjectivity.|d7caafd4009e4428536da6aabf83af07
Religion|Public life|The theme of religion's role in public life is central to the discourse of modernity.|68a8eb9fd344669df86a6d64e68f9abd
New Yemen|Marxism|Al-Mashhūr described his experience as 'the red circle of Marxism'.|69c3058433d09300dd1e21f054f06f34
Escape|KSA|Al-Mashhūr recorded the details of his secret escape to KSA via North Yemen.|95eb13b52b4b03adf9c4fc0be8fe01af
KSA|North Yemen|related by being locations involved in Al-Mashhūr's secret escape|2edd0d57ddf4d463e392c31b2ce20b04
Al-Mashhūr|book (Leaving the Red Circle)|authored by Al-Mashhūr, recording his experiences|3254a0aaf48b871772ff40f0e1c6833c
years leading to escape|lowest in Al-Mashhūr's life|related as describing a challenging period in Al-Mashhūr's life|c8b5d51dc61d694a58cf3fa7b20dcab4
widowed man|unsettled and challenged by everything around him|related as describing Al-Mashhūr's emotional state during that time|eb221899c085ae4ccf035548510814be
nightmare|war on Islam|related as describing the challenges faced by Al-Mashhūr during that phase|d74d6e29437885974d70bd8d130769f7
Al-Mashhūr's experience|limitedness of his experience|related as acknowledging the limitations of Al-Mashhūr's perspective|c620b0e0734ba59ed28b3027be48a4d3
passionate responses|intellectual school|related as describing the source and nature of Al-Mashhūr's reactions|879efe5dfb0299feaba12d647033fad2
KSA|North Yemen|related by being locations involved in Al-Mashhūr's secret escape|2edd0d57ddf4d463e392c31b2ce20b04
Al-Mashhūr|book (Leaving the Red Circle)|authored by Al-Mashhūr, recording his experiences|3254a0aaf48b871772ff40f0e1c6833c
years leading to escape|lowest in Al-Mashhūr's life|related as describing a challenging period in Al-Mashhūr's life|c8b5d51dc61d694a58cf3fa7b20dcab4
widowed man|unsettled and challenged by everything around him|related as describing Al-Mashhūr's emotional state during that time|eb221899c085ae4ccf035548510814be
nightmare|war on Islam|related as describing the challenges faced by Al-Mashhūr during that phase|d74d6e29437885974d70bd8d130769f7
Al-Mashhūr's experience|limitedness of his experience|related as acknowledging the limitations of Al-Mashhūr's perspective|c620b0e0734ba59ed28b3027be48a4d3
passionate responses|intellectual school|related as describing the source and nature of Al-Mashhūr's reactions|879efe5dfb0299feaba12d647033fad2
tradition|authenticity|strengthened sense of|2abf6faeb1a4af21ad711a5ae53fe7b2
religion|cognitive and emotional support|source of|aeb8114b189cb04c81c1b160f64d259e
tradition|core being and identity imagination|part of|490f4920ccbffecda99eeefb544fb53e
nostalgia|security and meaning|turns into|97c41f587ad6cb4be75a2ebabd560ffb
modernity|exile|forces people into|62abbb089399d7caeee4541b03780f59
uprooted people|modern world|feature of the|741e5427175bdac6a49ec0602611d229
modernity|exile|by-product of|593781721b4e32889688864e41485352
tradition|authenticity|strengthened sense of|2abf6faeb1a4af21ad711a5ae53fe7b2
religion|cognitive and emotional support|source of|aeb8114b189cb04c81c1b160f64d259e
tradition|core being and identity imagination|part of|490f4920ccbffecda99eeefb544fb53e
nostalgia|security and meaning|turns into|97c41f587ad6cb4be75a2ebabd560ffb
modernity|exile|forces people into|62abbb089399d7caeee4541b03780f59
uprooted people|modern world|feature of the|741e5427175bdac6a49ec0602611d229
modernity|exile|by-product of|593781721b4e32889688864e41485352
Al-Mashhūr|personality|Al-Mashhūr relates to his own personality|58ebb562e5c42dba21c6707e712a2f9e
smell of smoking driver|unpleasant smell|the smell of the smoking driver is unpleasant and forces him to keep quiet|ff11c75e64e21c5dfa5b9b0fb0d83ba8
piles of dried fish|uncomfortable seating arrangement|the piles of dried fish are an uncomfortable seating arrangement that forces him to keep quiet|a4d07c77c04d90e2b021661d2e91b38b
cautiousness|driver's command|cautiousness is commanded by the driver, leading to silence|127d4c65e001d2909c1bf7094eb9523b
mission|success|silence is essential for the success of the mission|8b4558b8184ce2024c5a8f38f59db5f5
Al-Mashhūr's approach to modernity|strategies of engaging with it|Al-Mashhūr's approach to modernity involves strategies of engaging with it|4ec8edd41fdbf70d56e751e28567011f
conversation with himself|internal thoughts|Al-Mashhūr has an internal conversation with himself about his thoughts and feelings|f0c806529c45f1b0af243a94a7bb1665
death|concern|Al-Mashhūr is concerned about the possibility of dying in this adventure|a181c2dfc136d024048f4d8d0b0612f8
Al-Mashhūr|personality|Al-Mashhūr relates to his own personality|58ebb562e5c42dba21c6707e712a2f9e
smell of smoking driver|unpleasant smell|the smell of the smoking driver is unpleasant and forces him to keep quiet|ff11c75e64e21c5dfa5b9b0fb0d83ba8
piles of dried fish|uncomfortable seating arrangement|the piles of dried fish are an uncomfortable seating arrangement that forces him to keep quiet|a4d07c77c04d90e2b021661d2e91b38b
cautiousness|driver's command|cautiousness is commanded by the driver, leading to silence|127d4c65e001d2909c1bf7094eb9523b
mission|success|silence is essential for the success of the mission|8b4558b8184ce2024c5a8f38f59db5f5
Al-Mashhūr's approach to modernity|strategies of engaging with it|Al-Mashhūr's approach to modernity involves strategies of engaging with it|4ec8edd41fdbf70d56e751e28567011f
conversation with himself|internal thoughts|Al-Mashhūr has an internal conversation with himself about his thoughts and feelings|f0c806529c45f1b0af243a94a7bb1665
death|concern|Al-Mashhūr is concerned about the possibility of dying in this adventure|a181c2dfc136d024048f4d8d0b0612f8
destiny|Al-Mashhūr|related as a concept discussed by Al-Mashhūr (2001a)|7048836a277cacd7acf5d2bd21283db7
conservative Muslim|answers|archetypal of answers provided|5e0312244d32c1b871ca56c2fce06109
predestination|doctrine|provided comfort to individuals who were exiled|485e5135b772a4c562f475c5fb0dec86
loss of homeland|response to modernity|related as a challenge dealt with through reliance on belief and mysticism|4b85edf8ba0ee8aa73ee75db83b55b78
religion|meaning|strategy to disallow sense of suffering|82061cbbaf328134ca0d021d7e8d9734
Al-ṣirāṭ|path|related as a reminder of the path that will be stretched over Hell for people to pass on to Heaven|02b9ef900ba536c9349b73d22bdc2332
religion|revelation|used to view and interact with new experiences|8615e91000ade250234d3f0fb6e4ebad
modernization|effort|seen as the sine qua non of any modernisation effort linked to religion|48a351a13f6727c1f8032d86d0a5ec72
Marxists|options|left him with no options but to escape|180db973648a50b38814f5fdc5095a9e
people|destinations|varied in destinations yet took the same vehicle|f3ae790e55ff874dc7ec8c2a66b658a8
destiny|Al-Mashhūr|related as a concept discussed by Al-Mashhūr (2001a)|7048836a277cacd7acf5d2bd21283db7
conservative Muslim|answers|archetypal of answers provided|5e0312244d32c1b871ca56c2fce06109
predestination|doctrine|provided comfort to individuals who were exiled|485e5135b772a4c562f475c5fb0dec86
loss of homeland|response to modernity|related as a challenge dealt with through reliance on belief and mysticism|4b85edf8ba0ee8aa73ee75db83b55b78
religion|meaning|strategy to disallow sense of suffering|82061cbbaf328134ca0d021d7e8d9734
Al-ṣirāṭ|path|related as a reminder of the path that will be stretched over Hell for people to pass on to Heaven|02b9ef900ba536c9349b73d22bdc2332
religion|revelation|used to view and interact with new experiences|8615e91000ade250234d3f0fb6e4ebad
modernization|effort|seen as the sine qua non of any modernisation effort linked to religion|48a351a13f6727c1f8032d86d0a5ec72
Marxists|options|left him with no options but to escape|180db973648a50b38814f5fdc5095a9e
people|destinations|varied in destinations yet took the same vehicle|f3ae790e55ff874dc7ec8c2a66b658a8
Marxists|options|left him with no options|352452438b7bec4ac72e27ad22ff7e72
people|destinations|vary in their destinations yet take the same vehicle|c6d0ea9197ffbda59a2f446a902c50fa
Muslims|modernity|dealing with modernity in pluralistic societies|46b6165df9e98c18664066dcab114d9e
Al-Mashhūr|reflective and philosophical personality|was evidently a reflective and philosophical personality|8a97008c85b59daf2c964b477b0bdf52
Qur’an|other religious texts|linked them to the Qur’an or other religious texts|57134ef629ba1cd9248dc6a948171ec3
human will|Marxism|questioned human will; the will of those who chose to push Yemen down the route of Marxism|f0d5e01377f7f005607362571e894283
human will|Divine will|projected his own will in projection to Divine will|7887b7434b6c0e0eff0bfd32f28a86b4
autonomy|reason|thoughts on human will will shape his take on human autonomy and reason|8f9d2aa39250dddb5fbea072e1eab13c
Marxists|options|left him with no options|352452438b7bec4ac72e27ad22ff7e72
people|destinations|vary in their destinations yet take the same vehicle|c6d0ea9197ffbda59a2f446a902c50fa
Muslims|modernity|dealing with modernity in pluralistic societies|46b6165df9e98c18664066dcab114d9e
Al-Mashhūr|reflective and philosophical personality|was evidently a reflective and philosophical personality|8a97008c85b59daf2c964b477b0bdf52
Qur’an|other religious texts|linked them to the Qur’an or other religious texts|57134ef629ba1cd9248dc6a948171ec3
human will|Marxism|questioned human will; the will of those who chose to push Yemen down the route of Marxism|f0d5e01377f7f005607362571e894283
human will|Divine will|projected his own will in projection to Divine will|7887b7434b6c0e0eff0bfd32f28a86b4
autonomy|reason|thoughts on human will will shape his take on human autonomy and reason|8f9d2aa39250dddb5fbea072e1eab13c
modernity|Rationalisation|defines themes of|20a4cf81d39f8dcf40332256393af903
modernity|autonomy|defines themes of|71e2cdc725d8f38af8b482ec7ae3e216
Al-Mashhūr|certainties|forces to investigate|c95fb1b3dcfbc486a58be9f60f65b0c9
Al-Mashhūr|intellectual challenge of modernity|engages with|eb1de32aea0e169397117953623634d8
Zarqā Al-Yamamah|super powers|quotes from tradition to deal with fear|a23b7a924a81ddae1d05456ab352fcc0
Al-Mashhūr|nature|loves and prefers simplicity over city life|040050554e37f8d7dc449397a991dc2d
Aḥwar|Al-Mashhūr|grew up in rural|fb94fcd0c140cfdc79cabb8c4b8d1c91
complex lifestyles|modernity's integrated package|views as part of|b845f61ca3049b12c9b8a98b044623bd
Al-Mashhūr|picturesque and scenic remote villages|becomes captivated by|8ef3332f890c244f41234a103fbba262
modernity|Rationalisation|defines themes of|20a4cf81d39f8dcf40332256393af903
modernity|autonomy|defines themes of|71e2cdc725d8f38af8b482ec7ae3e216
Al-Mashhūr|certainties|forces to investigate|c95fb1b3dcfbc486a58be9f60f65b0c9
Al-Mashhūr|intellectual challenge of modernity|engages with|eb1de32aea0e169397117953623634d8
Zarqā Al-Yamamah|super powers|quotes from tradition to deal with fear|a23b7a924a81ddae1d05456ab352fcc0
Al-Mashhūr|nature|loves and prefers simplicity over city life|040050554e37f8d7dc449397a991dc2d
Aḥwar|Al-Mashhūr|grew up in rural|fb94fcd0c140cfdc79cabb8c4b8d1c91
complex lifestyles|modernity's integrated package|views as part of|b845f61ca3049b12c9b8a98b044623bd
Al-Mashhūr|picturesque and scenic remote villages|becomes captivated by|8ef3332f890c244f41234a103fbba262
journey|criticism|Al-Mashhūr criticizes a house he saw built close to a cliff during his journey|58c80be1f2781d23327efb5f40bbcad7
philosophy|modernity|Al-Mashhūr may be referring to the unsettled rock of modernity from a philosophical perspective|243503d89cfc07648187f0d3ca1df46f
change|certainty|Bauman justifies people who prefer 'change as the only permanence and uncertainty the only certainty'|ba0617ab66ae0d88fad00e31a00f4321
